epoch,loss,top1_positif,learning_rate,duree_secondes,vram_pic_mo
1.0,5.538775735023695,0.06776842948717948,2.9999999999999997e-05,41.43172669998603,1375.83740234375
2.0,5.236992388505202,0.15317508012820513,5.699999999999999e-05,30.062473400030285,1374.83740234375
3.0,5.135466820154434,0.21194911858974358,8.4e-05,30.13130279997131,1374.83740234375
4.0,5.0778009708111105,0.25669070512820513,0.00011099999999999999,30.070848600007594,1374.83740234375
5.0,5.029540773538443,0.29765625,0.000138,30.896617800055537,1374.83740234375
6.0,4.9849004647670645,0.3453926282051282,0.000165,622.7225214000209,1374.83740234375
7.0,4.944081333356026,0.39460136217948716,0.00019199999999999998,46.31650780001655,1374.83740234375
8.0,4.908938689109607,0.42763421474358976,0.00021899999999999998,45.234426200040616,1374.83740234375
9.0,4.884764262957451,0.45691105769230766,0.000246,44.22489429998677,1374.83740234375
10.0,4.8581066327217295,0.48870192307692306,0.000273,337.8039259999641,1374.83740234375
11.0,4.838657217759352,0.5146133814102564,0.0003,54.975641200027894,1374.83740234375
12.0,4.81914727137639,0.5346554487179487,0.0002999089286393548,41.205440899997484,1374.83740234375
13.0,4.7956497608087005,0.5575921474358975,0.00029963582551384367,40.51550270000007,1374.83740234375
14.0,4.782877521025829,0.5705128205128205,0.0002991810233575568,44.26379239995731,1374.83740234375
15.0,4.769492838932917,0.5823517628205128,0.0002985450762768647,336.80508610000834,1374.83740234375
16.0,4.759332011296199,0.5944210737179487,0.00029772875907532504,358.56111700000474,1374.83740234375
17.0,4.749410418975048,0.6018529647435897,0.00029673306630970386,48.1349770000088,1374.83740234375
18.0,4.739812361888396,0.6116586538461538,0.00029555921107826135,45.90893920004601,1374.83740234375
19.0,4.7320319029001086,0.6188601762820513,0.00029420862354277857,51.56409609998809,1374.83740234375
20.0,4.725666674589499,0.6268129006410257,0.00029268294918612537,44.89743549999548,1374.83740234375
21.0,4.720766779092642,0.6310496794871795,0.0002909840468074932,45.015815899998415,1374.83740234375
22.0,4.71106305978237,0.6393028846153846,0.00028911398625773463,54.53808150003897,1374.83740234375
23.0,4.707378949874487,0.640254407051282,0.0002870750459175687,47.90858950000256,1374.83740234375
24.0,4.701291876572829,0.6474358974358975,0.00028486970992172534,50.467371899983846,1374.83740234375
25.0,4.696549559862186,0.6530749198717949,0.00028250066513240947,48.59457110002404,1374.83740234375
26.0,4.692763553521572,0.6494090544871794,0.0002799707978657735,61.13774099998409,1374.83740234375
27.0,4.686215139046693,0.659385016025641,0.00027728319037538556,65.15302560001146,1374.83740234375
28.0,4.682329234098777,0.6636117788461539,0.0002744411170969786,66.86103510000976,1374.83740234375
29.0,4.681518779656826,0.6648938301282051,0.0002714480406590545,51.18944210000336,1374.83740234375
30.0,4.674004158606896,0.6744190705128205,0.00026830760766420483,93.2261206000112,1374.83740234375
31.0,4.672831559792543,0.6719651442307693,0.0002650236442462871,121.15076429996407,1374.83740234375
32.0,4.664984265351907,0.6817908653846154,0.0002616001514088703,200.93333819997497,1374.83740234375
33.0,4.663035497909937,0.6834535256410257,0.00025804130015062823,146.94472169998335,1374.83740234375
34.0,4.660398385463616,0.6872596153846153,0.00025435142638361997,152.32314849999966,1374.83740234375
35.0,4.654749767596905,0.690635016025641,0.00025053502565064917,153.27485159999924,1374.83740234375
36.0,4.651465797424317,0.6951622596153846,0.0002465967476481375,1199.4641561000026,1374.83740234375
37.0,4.649242731241079,0.6969150641025641,0.00024254139056118575,32.44838009995874,1374.83740234375
38.0,4.645676784026317,0.6982471955128206,0.0002383738952177246,33.524757000035606,1374.83740234375
39.0,4.640181595239884,0.7052584134615385,0.00023409933906887653,33.59071939997375,1374.83740234375
40.0,4.641870180765788,0.70390625,0.00022972293000286402,32.137979199993424,1374.83740234375
41.0,4.63669360723251,0.711708733974359,0.0002252499999999999,29.685279300028924,1374.83740234375
42.0,4.633249737666204,0.7154647435897435,0.00022068599863649056,29.66172380000353,1374.83740234375
43.0,4.631362680288461,0.7153745993589744,0.00021603648644496698,29.723371999978554,1374.83740234375
44.0,4.627553912920829,0.7198217147435897,0.00021130712813983204,29.714263600006234,1374.83740234375
45.0,4.627002782088059,0.72265625,0.00020650368571567874,29.712271799973678,1374.83740234375
46.0,4.621568670028295,0.7275741185897436,0.00020163201142718739,29.67836309998529,1374.83740234375
47.0,4.620877466446314,0.728125,0.00019669804065905455,29.73885749996407,1374.83740234375
48.0,4.619711215679462,0.7275841346153846,0.00019170778469464127,29.822081100021023,1374.83740234375
49.0,4.616305126287998,0.731660657051282,0.00018666732339215025,29.74391469999682,1374.83740234375
50.0,4.61497538395417,0.732041266025641,0.00018158279777725494,30.786126399994828,1374.83740234375
51.0,4.612147658910507,0.7343449519230769,0.00017646040256120602,253.79336609999882,1374.83740234375
52.0,4.610522015889486,0.7367688301282052,0.0001713063785935297,29.42799890000606,1374.83740234375
53.0,4.609110653706086,0.7397736378205129,0.0001661270052585141,29.517957900010515,1374.83740234375
54.0,4.606649856078319,0.7407552083333333,0.00016092859282474664,29.501250199973583,1374.83740234375
55.0,4.604475314800556,0.744901842948718,0.00015571747475702383,29.45236550003756,1374.83740234375
56.0,4.603529377472706,0.7466045673076923,0.0001504999999999999,29.419381799991243,1374.83740234375
57.0,4.6002113782442535,0.7491786858974359,0.00014528252524297603,29.491894499980845,1374.83740234375
58.0,4.600598056499774,0.7491686698717949,0.00014007140717525317,29.536276199971326,1374.83740234375
59.0,4.596120518904466,0.7495292467948718,0.00013487299474148573,29.546642400033306,1374.83740234375
60.0,4.595181416242551,0.7548878205128206,0.00012969362140647012,29.565815799986012,1374.83740234375
61.0,4.592897261106051,0.7545673076923077,0.0001245395974387938,30.820836100028828,1374.83740234375
62.0,4.591538116259453,0.7543669871794871,0.00011941720222274491,35.16912410000805,1374.83740234375
63.0,4.590191369178967,0.7579627403846154,0.00011433267660784957,34.796308499993756,1374.83740234375
64.0,4.587534965612949,0.7625600961538461,0.00010929221530535855,30.708459499990568,1374.83740234375
65.0,4.587722455538236,0.760536858974359,0.0001043019593409453,29.492151299957186,1374.83740234375
66.0,4.58413578913762,0.763661858974359,9.936798857281246e-05,29.485284199996386,1374.83740234375
67.0,4.581996793013353,0.7688401442307692,9.449631428432107e-05,29.497669100004714,1374.83740234375
68.0,4.581117566426595,0.7661758814102564,8.969287186016781e-05,29.524196499958634,1374.83740234375
69.0,4.580250759613819,0.7690504807692308,8.496351355503284e-05,29.54302550002467,1374.83740234375
70.0,4.58194933182154,0.7675380608974359,8.03140013635093e-05,29.519873399985954,1374.83740234375
71.0,4.578899055872208,0.7696915064102564,7.574999999999997e-05,29.680601500032935,1374.83740234375
72.0,4.576612619253305,0.7739583333333333,7.127706999713583e-05,29.495238200004678,1374.83740234375
73.0,4.574832935822315,0.7733273237179488,6.690066093112332e-05,29.522508599970024,1374.83740234375
74.0,4.575929245581993,0.7732872596153846,6.262610478227523e-05,29.540579499967862,1374.83740234375
75.0,4.573224940666786,0.774609375,5.845860943881404e-05,29.601495699957013,1374.83740234375
76.0,4.572720092382187,0.7761217948717949,5.440325235186232e-05,29.584768200002145,1374.83740234375
77.0,4.569341287857447,0.7803485576923077,5.0464974349350656e-05,29.587126999977045,1374.83740234375
78.0,4.571515205578926,0.7777443910256411,4.664857361637991e-05,29.540060799976345,1374.83740234375
79.0,4.567942201174223,0.7790064102564103,4.2958699849371595e-05,29.522732400044333,1374.83740234375
80.0,4.569975667122083,0.7793169070512821,3.939984859112954e-05,29.57153420004761,1374.83740234375
81.0,4.56725675876324,0.7810096153846153,3.597635575371277e-05,29.586734899959993,1374.83740234375
82.0,4.5675826537303434,0.7795773237179487,3.269239233579505e-05,29.567651300050784,1374.83740234375
83.0,4.566931167015663,0.7834535256410257,2.9551959340945353e-05,29.618805599980988,1374.83740234375
84.0,4.565264924367269,0.7839042467948718,2.655888290302126e-05,180.2582398999948,1374.83740234375
85.0,4.561895681038881,0.7880508814102564,2.3716809624614307e-05,29.42825980001362,1374.83740234375
86.0,4.564993041600936,0.7846654647435898,2.10292021342264e-05,29.471448900003452,1374.83740234375
87.0,4.564319427196796,0.7845152243589744,1.8499334867590437e-05,29.53651100001298,1374.83740234375
88.0,4.561784465496356,0.7864383012820513,1.6130290078274518e-05,29.530410700012,1374.83740234375
89.0,4.562466281499618,0.7856169871794871,1.3924954082431178e-05,29.48523099999875,1374.83740234375
90.0,4.559956472347944,0.7909254807692307,1.188601374226529e-05,29.48382559994934,1374.83740234375
91.0,4.5628641446431475,0.7872596153846154,1.0015953192506701e-05,29.504542400012724,1374.83740234375
92.0,4.561563034546681,0.7868389423076924,8.317050813874542e-06,29.509962200012524,1374.83740234375
93.0,4.560586745922382,0.7907952724358974,6.791376457221354e-06,29.550504699989688,1374.83740234375
94.0,4.561164741027049,0.7866486378205129,5.440788921738523e-06,29.535728899994865,1374.83740234375
95.0,4.560429756457989,0.7888421474358974,4.266933690296046e-06,29.510058999992907,1374.83740234375
96.0,4.5592296722607735,0.7897636217948718,3.271240924674899e-06,29.502049700007774,1374.83740234375
97.0,4.5601070086161295,0.7909154647435898,2.4549237231352464e-06,29.49682090000715,1374.83740234375
98.0,4.561449911655524,0.7893629807692307,1.8189766424431425e-06,29.548185400024522,1374.83740234375
